"SOCIALIZING";6;12;8;10;5;9;5;8;4;8;7;1;6;0;4;8;1;2;8;0;2;4;3;1;3;6;5;6;5;8;6;7;7;10;8;9;10;13;14;13;12;16;14;18;16;17;17;17;18;21;20;24;20;25;23;26;22;23;21;22;22;24.0;21.0;20.0;21.0;24.0;21.0;22.0;22.0;21.0;22.0;24.0;21.0;24.0;23.0;27.0;25.0;24.0;23.0;24.0;19.0;21.0;18.0;18.0;14.0;17.0;14.0;16.0;10.0;13.0;11.0;12.0;8.0;8.0;8.0;7.0
"SPORTS";10;8;10;9;10;5;12;3;13;6;5;4;4;4;6;8;0;2;8;13;9;12;9;12;9;8;6;11;8;9;7;10;8;8;11;12;12;12;11;11;12;12;13;14;14;11;15;15;13;12;14;13;16;12;16;14;18;15;16;16;18;14.0;19.0;14.0;19.0;14.0;15.0;14.0;16.0;13.0;14.0;12.0;16.0;12.0;15.0;12.0;17.0;12.0;13.0;11.0;16.0;10.0;13.0;11.0;16.0;11.0;14.0;11.0;12.0;9.0;12.0;9.0;12.0;8.0;10.0;7.0
"WORK";0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;3;1;0;0;0;2;0;1;3;2;3;1;1;2;1;1;2;2;2;1;2;1;2;1;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;0;1;1;2;1;1.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0
"CIVIC";30;39;13;5;5;1;2;0;2;0;0;0;0;0;0;0;0;"0";0;"0";0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EATING_DRINKING";6;31;28;9;16;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;"0";"0";0;0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EDUCATION";4;10;11;6;23;4;11;3;9;3;1;1;3;2;2;2;3;0;1;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME JOB ACTIVITY";5;25;17;6;20;4;9;2;5;2;1;"0";1;1;1;1;2;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME LEISURE";2;12;17;8;20;4;8;3;11;2;3;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSE ACTIVITY";12;35;24;8;14;1;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSEHOLD MEMBER CARING";16;38;22;7;9;1;2;1;2;0;0;0;0;0;0;0;0;0;0;"0";0;"0";"0";0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"RELIGION";14;29;11;4;14;7;6;3;4;2;2;1;1;1;1;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SHOPPING";29;42;11;5;6;1;2;0;2;0;0;0;1;0;0;0;0;0;"0";0;0;"0";0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SLEEP";0;1;2;1;4;1;2;1;6;1;4;1;9;1;6;2;12;2;6;2;10;2;5;2;7;1;3;1;3;0;1;0;1;0;0;0;0;0;0;"0";0;0;0;"0";0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SOCIALIZING";7;19;11;5;10;2;5;3;7;2;3;2;4;2;2;1;2;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SPORTS";10;31;19;10;12;2;4;1;5;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;"0";0;0;0;"0";"0";0;"0";"0";0;"0";0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"WORK";9;16;12;4;13;3;6;3;8;2;3;2;5;1;2;1;3;1;1;0;2;0;0;0;0;"0";0;"0";"0";0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
