"SOCIALIZING";3;4;4;5;3;3;4;3;1;3;2;0;2;1;0;4;0;2;2;2;1;1;1;1;1;1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;3;1;4;3;6;5;9;6;8;7;6;4;6;7;5;5;5;6;4;3;4;2;3;4;3;3;4;5;4;6;5;6;6;6;8;7;8.0;7.0;7.0;9.0;7.0;8.0;8.0;8.0;6.0;6.0;5.0;9.0;6.0;6.0;5.0;6.0;4.0;6.0;4.0;3.0
"SPORTS";12;5;13;5;9;4;12;10;12;10;11;11;9;15;11;15;1;16;24;29;18;25;18;25;21;25;23;24;25;25;27;27;24;22;22;18;18;13;14;13;11;10;18;15;13;13;10;13;8;14;10;16;12;17;15;23;16;10;23;19;24;15;33;24;33;19;36;21;34;22;31;19;27;13;19;12;17.0;10.0;15.0;8.0;12.0;7.0;8.0;6.0;11.0;7.0;9.0;7.0;9.0;5.0;7.0;4.0;9.0;5.0;10.0;4.0
"WORK";8;11;10;11;7;14;10;19;11;13;20;21;13;15;13;14;8;14;10;17;14;19;15;21;17;26;21;31;29;36;32;41;42;44;43;47;33;57;38;59;27;61;27;43;23;44;23;34;18;36;45;46;43;44;44;43;38;52;33;45;24;49;26;31;22;35;17;24;15;18;14;19;13;15;14;13;12.0;14.0;14.0;13.0;12.0;14.0;12.0;15.0;11.0;13.0;11.0;12.0;7.0;11.0;9.0;11.0;7.0;9.0;9.0;6.0
"CIVIC";34;42;10;4;4;1;1;1;1;0;0;0;0;0;0;0;0;0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EATING_DRINKING";7;39;32;9;9;1;1;0;1;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EDUCATION";1;4;9;7;15;5;12;7;9;6;5;1;6;3;3;1;3;1;1;1;1;"0";"0";"0";"0";"0";"0";1;"0";"0";"0";"0";1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME JOB ACTIVITY";7;29;24;10;15;4;4;2;2;"0";1;0;0;"0";"0";"0";0;"0";0;0;1;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME LEISURE";3;27;19;8;15;4;6;3;6;2;1;1;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSE ACTIVITY";11;39;27;10;10;1;1;0;0;0;0;0;0;0;0;"0";0;0;"0";"0";"0";0;"0";0;"0";0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSEHOLD MEMBER CARING";17;42;21;7;7;1;2;1;1;0;0;0;0;0;0;0;0;"0";0;0;0;"0";"0";"0";0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"RELIGION";22;35;13;8;5;3;4;1;2;3;1;0;1;0;1;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SHOPPING";39;42;10;4;3;1;1;0;1;0;0;0;0;0;"0";"0";0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SLEEP";0;1;3;2;9;1;7;2;11;1;5;1;6;1;3;1;5;2;4;2;6;2;4;2;5;2;3;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;"0";0;0;"0";0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SOCIALIZING";22;37;14;6;7;2;3;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;"0";"0";0;0;0;0;"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SPORTS";7;27;23;14;14;3;4;1;2;1;1;1;1;0;0;0;0;"0";"0";"0";0;"0";0;"0";0;0;"0";"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"WORK";2;5;4;3;5;2;3;3;6;3;4;3;6;3;4;3;5;3;4;3;4;2;3;2;2;1;1;1;1;0;0;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
