"SOCIALIZING";6;6;7;7;4;6;5;10;8;4;5;7;3;4;5;5;0;9;5;7;6;8;6;8;6;9;8;9;7;12;11;14;10;13;9;11;9;9;9;9;9;8;10;10;11;13;13;13;13;14;10;11;9;11;10.0;13.0;11.0;13.0;12.0;13.0;12.0;14.0;14.0;14.0;14.0;16.0;14.0;16.0;14.0;16.0;17.0;17.0;16.0;17.0;17.0;17.0;18.0;19.0;16.0;19.0;15.0;17.0;17.0;16.0;13.0;14.0;11.0;12.0;9.0;10.0;8.0;10.0;6.0;8.0;6.0;8.0
"SPORTS";9;6;7;7;6;5;9;6;5;7;7;9;4;4;6;9;0;8;15;16;10;18;15;17;12;17;15;19;16;20;22;23;20;21;20;21;14;13;15;15;11;9;14;14;12;10;10;14;10;12;11;18;14;15;16.0;16.0;19.0;11.0;20.0;13.0;23.0;12.0;24.0;13.0;23.0;13.0;22.0;12.0;23.0;11.0;14.0;10.0;12.0;8.0;10.0;8.0;9.0;7.0;8.0;6.0;8.0;6.0;7.0;5.0;7.0;5.0;6.0;6.0;6.0;5.0;7.0;5.0;8.0;6.0;8.0;6.0
"WORK";2;6;3;5;3;11;5;12;4;15;9;10;9;14;10;11;3;7;5;13;7;9;6;13;9;10;9;16;18;16;18;24;29;28;28;32;25;43;24;40;21;47;23;36;17;28;19;21;15;22;35;29;35;32;31.0;27.0;25.0;32.0;17.0;23.0;13.0;20.0;8.0;12.0;7.0;9.0;5.0;6.0;4.0;4.0;3.0;3.0;3.0;4.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0;4.0;3.0;3.0;3.0;5.0;3.0;4.0;3.0;4.0;2.0;4.0;3.0;3.0;2.0;5.0
"CIVIC";36;42;10;4;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;"0";0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EATING_DRINKING";7;39;31;9;10;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"EDUCATION";2;7;9;7;20;9;10;5;11;2;4;3;4;1;2;"0";1;1;0;0;0;0;0;"0";0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME JOB ACTIVITY";8;26;23;11;16;3;5;1;4;1;1;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOME LEISURE";3;24;16;8;15;4;6;3;8;2;2;1;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";0;0;0;"0";"0";"0";"0";"0";0;"0";"0";0;"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSE ACTIVITY";14;38;24;10;11;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"HOUSEHOLD MEMBER CARING";19;43;19;6;7;1;2;1;1;0;0;0;0;0;0;0;0;0;0;"0";0;0;"0";"0";0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"RELIGION";18;37;13;4;9;4;4;1;3;2;1;1;1;0;0;"0";1;"0";"0";0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SHOPPING";36;43;10;4;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SLEEP";0;1;2;1;6;1;6;2;10;1;6;1;7;1;4;1;5;1;4;2;6;2;5;2;7;2;3;1;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SOCIALIZING";20;38;15;6;7;2;3;1;3;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"SPORTS";9;28;21;13;13;3;4;1;3;1;1;1;1;0;0;0;1;0;0;0;0;"0";0;0;0;"0";"0";"0";"0";"0";"0";"0";0;"0";"0";"0";"0";0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
"WORK";2;5;3;3;4;3;5;6;9;5;6;4;6;3;5;3;6;3;3;2;3;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
